From Id	To Id	Tx	Meta
1	5	0.0734015	 UDP 49153 > 8090
3	0	0.0736632	 UDP 49153 > 8090
3	0	0.0739632	 UDP 49153 > 8090
0	1	0.0740175	 UDP 49153 > 8090
1	4	0.0740255	 UDP 49153 > 8100
3	0	0.0742632	 UDP 49153 > 8090
3	0	0.0745632	 UDP 49153 > 8090
0	1	0.0746415	 UDP 49153 > 8090
1	5	0.0746495	 UDP 49153 > 8090
3	0	0.0748632	 UDP 49153 > 8090
2	0	0.075	 UDP 49153 > 8100
3	0	0.0751632	 UDP 49153 > 8090
0	1	0.0752655	 UDP 49153 > 8090
1	5	0.0752735	 UDP 49153 > 8090
3	0	0.0754632	 UDP 49153 > 8090
3	0	0.0757632	 UDP 49153 > 8090
0	1	0.0758895	 UDP 49153 > 8090
1	5	0.0758975	 UDP 49153 > 8090
3	0	0.0760632	 UDP 49153 > 8090
3	0	0.0763632	 UDP 49153 > 8090
0	1	0.0765135	 UDP 49153 > 8100
1	5	0.0765215	 UDP 49153 > 8090
3	0	0.0766632	 UDP 49153 > 8090
2	0	0.0766666	 UDP 49153 > 8100
3	0	0.0769632	 UDP 49153 > 8090
0	1	0.0771375	 UDP 49153 > 8090
1	5	0.0771455	 UDP 49153 > 8090
3	0	0.0772632	 UDP 49153 > 8090
3	0	0.0775632	 UDP 49153 > 8090
0	1	0.0777615	 UDP 49153 > 8090
1	5	0.0777695	 UDP 49153 > 8090
3	0	0.0778632	 UDP 49153 > 8090
3	0	0.0781632	 UDP 49153 > 8090
2	0	0.0783333	 UDP 49153 > 8100
0	1	0.0783855	 UDP 49153 > 8090
1	4	0.0783935	 UDP 49153 > 8100
3	0	0.0784632	 UDP 49153 > 8090
3	0	0.0787632	 UDP 49153 > 8090
0	1	0.0790095	 UDP 49153 > 8090
1	5	0.0790175	 UDP 49153 > 8090
3	0	0.0790632	 UDP 49153 > 8090
3	0	0.0793632	 UDP 49153 > 8090
0	1	0.0796335	 UDP 49153 > 8090
1	5	0.0796415	 UDP 49153 > 8090
3	0	0.0796632	 UDP 49153 > 8090
3	0	0.0799632	 UDP 49153 > 8090
2	0	0.08	 UDP 49153 > 8100
0	1	0.0802575	 UDP 49153 > 8090
3	0	0.0802632	 UDP 49153 > 8090
1	5	0.0802655	 UDP 49153 > 8090
3	0	0.0805632	 UDP 49153 > 8090
3	0	0.0808632	 UDP 49153 > 8090
0	1	0.0808815	 UDP 49153 > 8100
1	5	0.0808895	 UDP 49153 > 8090
3	0	0.0811632	 UDP 49153 > 8090
3	0	0.0814632	 UDP 49153 > 8090
0	1	0.0815055	 UDP 49153 > 8090
1	5	0.0815135	 UDP 49153 > 8090
